# PLEASE DO NOT REMOVE OR CHANGE THIS COPYRIGHT BLOCK
#====================================================================
#
#  Copyright 2011, 2014 (C) Quranic Arabic Corpus (morphology, version 0.5)
#  Kais Dukes, sckd@leeds.ac.uk
#  License: GNU General Public License
#
#  The Quranic Arabic Corpus includes syntactic and morphological
#  annotation of the Quran, and builds on the verified Arabic text
#  distributed by the Tanzil project.
#
#  TERMS OF USE:
#
#  - Permission is granted to copy and distribute verbatim copies
#    of this file, but CHANGING IT IS NOT ALLOWED.
#
#  - This annotation can be used in any website or application,
#    provided its source (the Quranic Arabic Corpus) is clearly
#    indicated, and a link is made to http://corpus.quran.com to enable
#    users to keep track of changes.
#
#  - This copyright notice shall be included in all verbatim copies
#    of the text, and shall be reproduced appropriately in all works
#    derived from or containing substantial portion of this file.
#
#  Please check updates at: http://corpus.quran.com/download

# PLEASE DO NOT REMOVE OR CHANGE THIS COPYRIGHT BLOCK
#====================================================================
#
#  Tanzil Quran Text (Uthmani, version 1.0.2)
#  Copyright (C) 2008-2009 Tanzil.info
#  License: Creative Commons BY-ND 3.0 Unported
#
#  This copy of quran text is carefully produced, highly
#  verified and continuously monitored by a group of specialists
#  at Tanzil project.
#
#  TERMS OF USE:
#
#  - Permission is granted to copy and distribute verbatim copies
#    of this text, but CHANGING IT IS NOT ALLOWED.
#
#  - This quran text can be used in any website or application,
#    provided its source (Tanzil.info) is clearly indicated, and
#    a link is made to http://tanzil.info to enable users to keep
#    track of changes.
#
#  - This copyright notice shall be included in all verbatim copies
#    of the text, and shall be reproduced appropriately in all files
#    derived from or containing substantial portion of this text.
#
#  Please check updates at: http://tanzil.info/updates/
#
#====================================================================

ChapterNo,VerseNo,TokenNo,SegmentNo,Segment,Lemma,Root
2,28,7,1,thumma,thumm,
2,28,8,1,yumītu,amāta,mūt
2,28,8,2,kum,,
2,28,9,1,thumma,thumm,
2,28,10,1,yuḥ'yī,aḥyā,ḥyī
2,28,10,2,kum,,
2,28,11,1,thumma,thumm,
2,28,12,1,ilay,ilā,
2,28,12,2,hi,,
2,28,13,1,tur'jaʿu,rajaʿa,rjʿ
2,28,13,2,na,,
2,29,1,1,huwa,,
2,29,2,1,alladhī,alladhī,
2,29,3,1,khalaqa,khalaqa,khlq
2,29,4,1,la,l,
2,29,4,2,kum,,
2,29,5,1,mā,mā,
2,29,6,1,fī,fī,
2,29,7,1,al,,
2,29,7,2,arḍi,arḍ,rḍ
2,29,8,1,jamīʿan,jamīʿ,jmʿ
2,29,9,1,thumma,thumm,
2,29,10,1,is'tawā,is'tawā,sūī
2,29,11,1,ilā,ilā,
2,29,12,1,al,,
2,29,12,2,samāi,samā,smū
2,29,13,1,fa,f,
2,29,13,2,sawwā,sawwā,sūī
2,29,13,3,hunna,,
2,29,14,1,sabʿa,sabʿ,sbʿ
2,29,15,1,samāwātin,samā,smū
2,29,16,1,wa,,
2,29,16,2,huwa,,
2,29,17,1,bi,b,
2,29,17,2,kulli,kull,kll
2,29,18,1,shayin,shay,shī
2,29,19,1,ʿalīmun,ʿalīm,ʿlm
2,30,1,1,wa,,
2,30,1,2,idh,idh,
2,30,2,1,qāla,qāla,qūl
2,30,3,1,rabbu,rabb,rbb
2,30,3,2,ka,,
2,30,4,1,li,l,
2,30,4,2,l,,
2,30,4,3,malāikati,malak,mlk
2,30,5,1,inni,inn,
2,30,5,2,,,
2,30,6,1,jāʿilun,jāʿil,jʿl
2,30,7,1,fī,fī,
2,30,8,1,al,,
2,30,8,2,arḍi,arḍ,rḍ
2,30,9,1,khalīfatan,khalīfat,khlf
2,30,10,1,qālu,qāla,qūl
2,30,10,2,wā,,
2,30,11,1,a,,
2,30,11,2,tajʿalu,jaʿala,jʿl
2,30,12,1,fī,fī,
2,30,12,2,hā,,
2,30,13,1,man,man,
2,30,14,1,yuf'sidu,afsadu,fsd
2,30,15,1,fī,fī,
2,30,15,2,hā,,
2,30,16,1,wa,,
2,30,16,2,yasfiku,yasfiku,sfk
2,30,17,1,al,,
2,30,17,2,dimāa,dam,dmū
2,30,18,1,wa,,
2,30,18,2,naḥnu,,
2,30,19,1,nusabbiḥu,sabbaḥa,sbḥ
2,30,20,1,bi,b,
2,30,20,2,ḥamdi,ḥamd,ḥmd
2,30,20,3,ka,,
2,30,21,1,wa,,
2,30,21,2,nuqaddisu,nuqaddisu,qds
2,30,22,1,la,l,
2,30,22,2,ka,,
2,30,23,1,qāla,qāla,qūl
2,30,24,1,inni,inn,
2,30,24,2,ā,,
2,30,25,1,aʿlamu,ʿalima,ʿlm
2,30,26,1,mā,mā,
2,30,27,1,lā,lā,
2,30,28,1,taʿlamu,ʿalima,ʿlm
2,30,28,2,na,,
2,31,1,1,wa,,
2,31,1,2,ʿallama,ʿallama,ʿlm
2,31,2,1,ādama,ādam,
2,31,3,1,al,,
2,31,3,2,asmāa,is'm,smū
2,31,4,1,kulla,kull,kll
2,31,4,2,hā,,
2,31,5,1,thumma,thumm,
2,31,6,1,ʿaraḍa,ʿaraḍa,ʿrḍ
2,31,6,2,hum,,
2,31,7,1,ʿalā,ʿalā,
2,31,8,1,al,,
2,31,8,2,malāikati,malak,mlk
2,31,9,1,fa,f,
2,31,9,2,qāla,qāla,qūl
2,31,10,1,anbi-u,anba-a,nb
2,31,10,2,,,
2,31,10,3,nī,,
2,31,11,1,bi,b,
2,31,11,2,asmāi,is'm,smū
2,31,12,1,hāulāi,hādhā,
2,31,13,1,in,in,
2,31,14,1,kun,kāna,kūn
2,31,14,2,tum,,
2,31,15,1,ṣādiqīna,ṣādiq,ṣdq
2,32,1,1,qālu,qāla,qūl
2,32,1,2,w,,
2,32,2,1,sub'ḥāna,sub'ḥān,sbḥ
2,32,2,2,ka,,
2,32,3,1,lā,lā,
2,32,4,1,ʿil'ma,ʿil'm,ʿlm
2,32,5,1,la,l,
2,32,5,2,nā,,
2,32,6,1,illā,illā,
2,32,7,1,mā,mā,
2,32,8,1,ʿallam,ʿallama,ʿlm
2,32,8,2,ta,,
2,32,8,3,nā,,
2,32,9,1,inna,inn,
2,32,9,2,ka,,
2,32,10,1,anta,,
2,32,11,1,al,,
2,32,11,2,ʿalīmu,ʿalīm,ʿlm
2,32,12,1,al,,
2,32,12,2,ḥakīmu,ḥakīm,ḥkm
2,33,1,1,qāla,qāla,qūl
2,33,2,1,yā,yā,
2,33,2,2,ādamu,ādam,
2,33,3,1,anbi,anba-a,nb
2,33,3,2,hum,,
2,33,4,1,bi,b,
2,33,4,2,asmāi,is'm,smū
2,33,4,3,him,,
2,33,5,1,fa,f,
2,33,5,2,lammā,lammā,
2,33,6,1,anba-a,anba-a,nb
2,33,6,2,hum,,
2,33,7,1,bi,b,
2,33,7,2,asmāi,is'm,smū
2,33,7,3,him,,
2,33,8,1,qāla,qāla,qūl
2,33,9,1,a,,
2,33,9,2,lam,lam,
2,33,10,1,aqul,qāla,qūl
2,33,11,1,la,l,
2,33,11,2,kum,,
2,33,12,1,inni,inn,
2,33,12,2,ā,,
2,33,13,1,aʿlamu,ʿalima,ʿlm
2,33,14,1,ghayba,ghayb,ghīb
2,33,15,1,al,,
2,33,15,2,samāwāti,samā,smū
2,33,16,1,wa,,
2,33,16,2,al,,
2,33,16,3,arḍi,arḍ,rḍ
2,33,17,1,wa,,
2,33,17,2,aʿlamu,ʿalima,ʿlm
2,33,18,1,mā,mā,
2,33,19,1,tub'du,yub'diya,bdū
2,33,19,2,na,,
2,33,20,1,wa,,
2,33,20,2,mā,mā,
2,33,21,1,kun,kāna,kūn
2,33,21,2,tum,,
2,33,22,1,taktumu,katama,ktm
2,33,22,2,na,,
2,34,1,1,wa,,
2,34,1,2,idh,idh,
2,34,2,1,qul,qāla,qūl
2,34,2,2,nā,,
2,34,3,1,li,l,
2,34,3,2,l,,
2,34,3,3,malāikati,malak,mlk
2,34,4,1,us'judu,sajada,sjd
2,34,4,2,w,,
2,34,5,1,li,l,
2,34,5,2,ādama,ādam,
2,34,6,1,fa,f,
2,34,6,2,sajadu,sajada,sjd
2,34,6,3,wā,,
2,34,7,1,illā,illā,
2,34,8,1,ib'līsa,ib'līs,
2,34,9,1,abā,abā,bī
2,34,10,1,wa,,
2,34,10,2,is'takbara,is'takbara,kbr
2,34,11,1,wa,,
2,34,11,2,kāna,kāna,kūn
2,34,12,1,mina,min,
2,34,13,1,al,,
2,34,13,2,kāfirīna,kāfirūn,kfr
2,35,1,1,wa,,
2,35,1,2,qul,qāla,qūl
2,35,1,3,nā,,
2,35,2,1,yā,yā,
2,35,2,2,ādamu,ādam,
2,35,3,1,us'kun,sakana,skn
2,35,4,1,anta,,
2,35,5,1,wa,,
2,35,5,2,zawju,zawj,zūj
2,35,5,3,ka,,
2,35,6,1,al,,
2,35,6,2,jannata,jannat,jnn
2,35,7,1,wa,,
2,35,7,2,kula,akala,kl
2,35,7,3,,,
2,35,8,1,min,min,
2,35,8,2,hā,,
2,35,9,1,raghadan,raghad,rghd
2,35,10,1,ḥaythu,ḥayth,ḥīth
2,35,11,1,shi,shāa,shī
2,35,11,2,tumā,,
2,35,12,1,wa,,
2,35,12,2,lā,lā,
2,35,13,1,taqraba,yaqrabu,qrb
2,35,13,2,,,
2,35,14,1,hādhihi,hādhā,
2,35,15,1,al,,
2,35,15,2,shajarata,shajarat,shjr
2,35,16,1,fa,f,
2,35,16,2,takūna,kāna,kūn
2,35,16,3,,,
2,35,17,1,mina,min,
2,35,18,1,al,,
2,35,18,2,ẓālimīna,ẓālim,ẓlm
2,36,1,1,fa,f,
2,36,1,2,azalla,azalla,zll
2,36,1,3,humā,,
2,36,2,1,al,,
2,36,2,2,shayṭānu,shayṭān,shṭn
2,36,3,1,ʿan,ʿan,
2,36,3,2,hā,,
2,36,4,1,fa,f,
2,36,4,2,akhraja,akhraja,khrj
2,36,4,3,humā,,
2,36,5,1,mi,min,
2,36,5,2,mā,mā,
2,36,6,1,kāna,kāna,kūn
2,36,6,2,,,
2,36,7,1,fī,fī,
2,36,7,2,hi,,
2,36,8,1,wa,,
2,36,8,2,qul,qāla,qūl
2,36,8,3,nā,,
2,36,9,1,ih'biṭu,yahbiṭu,hbṭ
2,36,9,2,w,,
2,36,10,1,baʿḍu,baʿḍ,bʿḍ
2,36,10,2,kum,,
2,36,11,1,li,l,
2,36,11,2,baʿḍin,baʿḍ,bʿḍ
2,36,12,1,ʿaduwwun,ʿaduww,ʿdū
2,36,13,1,wa,,
2,36,13,2,la,l,
2,36,13,3,kum,,
2,36,14,1,fī,fī,
2,36,15,1,al,,
2,36,15,2,arḍi,arḍ,rḍ
2,36,16,1,mus'taqarrun,mus'taqarr,qrr
2,36,17,1,wa,,
2,36,17,2,matāʿun,matāʿ,mtʿ
2,36,18,1,ilā,ilā,
2,36,19,1,ḥīnin,ḥīn,ḥīn
2,37,1,1,fa,f,
2,37,1,2,talaqqā,talaqqā,lqī
2,37,2,1,ādamu,ādam,
2,37,3,1,min,min,
2,37,4,1,rabbi,rabb,rbb
2,37,4,2,hi,,
2,37,5,1,kalimātin,kalimāt,klm
2,37,6,1,fa,f,
2,37,6,2,tāba,tāba,tūb
2,37,7,1,ʿalay,ʿalā,
2,37,7,2,hi,,
2,37,8,1,inna,inn,
2,37,8,2,hu,,
2,37,9,1,huwa,,
2,37,10,1,al,,
2,37,10,2,tawwābu,tawwāb,tūb
2,37,11,1,al,,
2,37,11,2,raḥīmu,raḥīm,rḥm
2,38,1,1,qul,qāla,qūl
2,38,1,2,nā,,
2,38,2,1,ih'biṭu,yahbiṭu,hbṭ
2,38,2,2,w,,
2,38,3,1,min,min,
2,38,3,2,hā,,
2,38,4,1,jamīʿan,jamīʿ,jmʿ
2,38,5,1,fa,f,
2,38,5,2,immā,immā,
2,38,6,1,yatiya,atā,tī
2,38,6,2,na,n,
2,38,6,3,kum,,
2,38,7,1,minni,min,
2,38,7,2,,,
2,38,8,1,hudan,hudan,hdī
2,38,9,1,fa,f,
2,38,9,2,man,man,
2,38,10,1,tabiʿa,tabiʿa,tbʿ
2,38,11,1,hudā,hudan,hdī
2,38,11,2,ya,,
2,38,12,1,fa,f,
2,38,12,2,lā,lā,
2,38,13,1,khawfun,khawf,khūf
2,38,14,1,ʿalay,ʿalā,
2,38,14,2,him,,
2,38,15,1,wa,,
2,38,15,2,lā,lā,
2,38,16,1,hum,,
2,38,17,1,yaḥzanu,yaḥzun,ḥzn
2,38,17,2,na,,
2,39,1,1,wa,,
2,39,1,2,alladhīna,alladhī,
2,39,2,1,kafaru,kafara,kfr
2,39,2,2,w,,
2,39,3,1,wa,,
2,39,3,2,kadhabu,kadhaba,kdhb
2,39,3,3,w,,
2,39,4,1,bi,b,
2,39,4,2,āyāti,āyat,yī
2,39,4,3,nā,,
2,39,5,1,ulāika,ūlāik,
2,39,6,1,aṣḥābu,aṣḥāb,ṣḥb
2,39,7,1,al,,
2,39,7,2,nāri,nār,nūr
2,39,8,1,hum,,
2,39,9,1,fī,fī,
2,39,9,2,hā,,
2,39,10,1,khālidūna,khālid,khld
2,40,1,1,yā,yā,
2,40,1,2,banī,buna,bnī
2,40,2,1,is'rāīla,is'rāīl,
2,40,3,1,udh'kuru,dhakara,dhkr
2,40,3,2,w,,
2,40,4,1,niʿ'mati,niʿ'mat,nʿm
2,40,4,2,ya,,
2,40,5,1,allatī,alladhī,
2,40,6,1,anʿam,anʿama,nʿm
2,40,6,2,tu,,
2,40,7,1,ʿalay,ʿalā,
2,40,7,2,kum,,
2,40,8,1,wa,,
2,40,8,2,awfu,awfā,fī
2,40,8,3,w,,
2,40,9,1,bi,b,
2,40,9,2,ʿahdi,ʿahd,ʿhd
2,40,9,3,ā,,
2,40,10,1,ūfi,awfā,fī
2,40,11,1,bi,b,
2,40,11,2,ʿahdi,ʿahd,ʿhd
2,40,11,3,kum,,
2,40,12,1,wa,,
2,40,12,2,iyyāya,iyyā,
2,40,13,1,fa,f,
2,40,13,2,ir'habu,yarhabu,rhb
2,40,13,3,,,
2,40,13,4,ni,,
2,41,1,1,wa,,
2,41,1,2,āminu,āmana,mn
2,41,1,3,w,,
2,41,2,1,bi,b,
2,41,2,2,mā,mā,
2,41,3,1,anzal,anzala,nzl
2,41,3,2,tu,,
2,41,4,1,muṣaddiqan,muṣaddiq,ṣdq
2,41,5,1,li,l,
2,41,5,2,mā,mā,
2,41,6,1,maʿa,maʿ ,
2,41,6,2,kum,,
2,41,7,1,wa,,
2,41,7,2,lā,lā,
2,41,8,1,takūnu,kāna,kūn
2,41,8,2,wā,,
2,41,9,1,awwala,awwal,ūl
2,41,10,1,kāfirin,kāfir,kfr
2,41,11,1,bi,b,
2,41,11,2,hi,,
2,41,12,1,wa,,
2,41,12,2,lā,lā,
2,41,13,1,tashtaru,ish'tarā,shrī
2,41,13,2,w,,
2,41,14,1,bi,b,
2,41,14,2,āyāti,āyat,yī
2,41,14,3,,,
2,41,15,1,thamanan,thaman,thmn
2,41,16,1,qalīlan,qalīl,qll
2,41,17,1,wa,,
2,41,17,2,iyyāya,iyyā,
2,41,18,1,fa,f,
2,41,18,2,uttaqu,ittaqā,qī
2,41,18,3,,,
2,41,18,4,ni,,
2,42,1,1,wa,,
2,42,1,2,lā,lā,
2,42,2,1,talbisu,labas,lbs
2,42,2,2,w,,
2,42,3,1,al,,
2,42,3,2,ḥaqqa,ḥaqq,ḥqq
2,42,4,1,bi,b,
2,42,4,2,al,,
2,42,4,3,bāṭili,bāṭil,bṭl
2,42,5,1,wa,,
2,42,5,2,taktumu,katama,ktm
2,42,5,3,w,,
2,42,6,1,al,,
2,42,6,2,ḥaqqa,ḥaqq,ḥqq
2,42,7,1,wa,,
2,42,7,2,antum,,
2,42,8,1,taʿlamu,ʿalima,ʿlm
2,42,8,2,na,,
2,43,1,1,wa,,
2,43,1,2,aqīmu,aqāma,qūm
2,43,1,3,w,,
2,43,2,1,al,,
2,43,2,2,ṣalata,ṣalat,ṣlū
2,43,3,1,wa,,
2,43,3,2,ātu,ātā,tī
2,43,3,3,w,,
2,43,4,1,al,,
2,43,4,2,zakata,zakat,zkū
2,43,5,1,wa,,
2,43,5,2,ir'kaʿu,yarkaʿu,rkʿ
2,43,5,3,w,,
2,43,6,1,maʿa,maʿ ,
2,43,7,1,al,,
2,43,7,2,rākiʿīna,rākiʿ,rkʿ
2,44,1,1,a,,
2,44,1,2,tamuru,amara,mr
2,44,1,3,na,,
2,44,2,1,al,,
2,44,2,2,nāsa,nās,nūs
2,44,3,1,bi,b,
2,44,3,2,al,,
2,44,3,3,birri,birr,brr
2,44,4,1,wa,,
2,44,4,2,tansa,nasiya,nsī
2,44,4,3,w'na,,
2,44,5,1,anfusa,nafs,nfs
2,44,5,2,kum,,
2,44,6,1,wa,,
2,44,6,2,antum,,
2,44,7,1,tatlu,talā,tlū
2,44,7,2,na,,
2,44,8,1,al,,
2,44,8,2,kitāba,kitāb,ktb
2,44,9,1,a,,
2,44,9,2,fa,f,
2,44,9,3,lā,lā,
2,44,10,1,taʿqilu,ʿaqalu,ʿql
2,44,10,2,na,,
2,45,1,1,wa,,
2,45,1,2,is'taʿīnu,is'taʿīnu,ʿūn
2,45,1,3,w,,
2,45,2,1,bi,b,
2,45,2,2,al,,
2,45,2,3,ṣabri,ṣabr,ṣbr
2,45,3,1,wa,,
2,45,3,2,al,,
2,45,3,3,ṣalati,ṣalat,ṣlū
2,45,4,1,wa,,
2,45,4,2,inna,inn,
2,45,4,3,hā,,
2,45,5,1,la,,
2,45,5,2,kabīratun,kabīrat,kbr
2,45,6,1,illā,illā,
2,45,7,1,ʿalā,ʿalā,
2,45,8,1,al,,
2,45,8,2,khāshiʿīna,khāshiʿ,khshʿ
2,46,1,1,alladhīna,alladhī,
2,46,2,1,yaẓunnu,ẓanna,ẓnn
2,46,2,2,na,,
2,46,3,1,anna,ann,
2,46,3,2,hum,,
2,46,4,1,mulāqū,mulāqū,lqī
2,46,5,1,rabbi,rabb,rbb
2,46,5,2,him,,
2,46,6,1,wa,,
2,46,6,2,anna,ann,
2,46,6,3,hum,,
2,46,7,1,ilay,ilā,
2,46,7,2,hi,,
2,46,8,1,rājiʿūna,rājiʿūn,rjʿ
2,47,1,1,yā,yā,
2,47,1,2,banī,buna,bnī
2,47,2,1,is'rāīla,is'rāīl,
2,47,3,1,udh'kuru,dhakara,dhkr
2,47,3,2,w,,
2,47,4,1,niʿ'mati,niʿ'mat,nʿm
2,47,4,2,ya,,
2,47,5,1,allatī,alladhī,
2,47,6,1,anʿam,anʿama,nʿm
2,47,6,2,tu,,
2,47,7,1,ʿalay,ʿalā,
2,47,7,2,kum,,
2,47,8,1,wa,,
2,47,8,2,anni,ann,
2,47,8,3,,,
2,47,9,1,faḍḍal,faḍḍala,fḍl
2,47,9,2,tu,,
2,47,9,3,kum,,
2,47,10,1,ʿalā,ʿalā,
2,47,11,1,al,,
2,47,11,2,ʿālamīna,ʿālamīn,ʿlm
2,48,1,1,wa,,
2,48,1,2,uttaqu,ittaqā,qī
2,48,1,3,w,,
2,48,2,1,yawman,yawm,īūm
2,48,3,1,lā,lā,
2,48,4,1,tajzī,jazā,jzī
2,48,5,1,nafsun,nafs,nfs
2,48,6,1,ʿan,ʿan,
2,48,7,1,nafsin,nafs,nfs
2,48,8,1,shayan,shay,shī
2,48,9,1,wa,,
2,48,9,2,lā,lā,
2,48,10,1,yuq'balu,yaqbalu,qbl
2,48,11,1,min,min,
2,48,11,2,hā,,
2,48,12,1,shafāʿatun,shafāʿat,shfʿ
2,48,13,1,wa,,
2,48,13,2,lā,lā,
2,48,14,1,yu'khadhu,akhadha,khdh
2,48,15,1,min,min,
2,48,15,2,hā,,
2,48,16,1,ʿadlun,ʿadl,ʿdl
2,48,17,1,wa,,
2,48,17,2,lā,lā,
2,48,18,1,hum,,
2,48,19,1,yunṣaru,naṣara,nṣr
2,48,19,2,na,,
2,49,1,1,wa,,
2,49,1,2,idh,idh,
2,49,2,1,najjay,najjā,njū
2,49,2,2,nā,,
2,49,2,3,kum,,
2,49,3,1,min,min,
2,49,4,1,āli,āl,ūl
2,49,5,1,fir'ʿawna,fir'ʿawn,
2,49,6,1,yasūmu,yasūmu,sūm
2,49,6,2,na,,
2,49,6,3,kum,,
2,49,7,1,sūa,sū,sū
2,49,8,1,al,,
2,49,8,2,ʿadhābi,ʿadhāb,ʿdhb
2,49,9,1,yudhabbiḥu,yudhabbiḥu,dhbḥ
2,49,9,2,na,,
2,49,10,1,abnāa,ib'n,bnī
2,49,10,2,kum,,
2,49,11,1,wa,,
2,49,11,2,yastaḥyu,yastaḥyī,ḥyī
2,49,11,3,na,,
2,49,12,1,nisāa,nisā,nsū
2,49,12,2,kum,,
2,49,13,1,wa,,
2,49,13,2,fī,fī,
2,49,14,1,dhālikum,dhālik,
2,49,15,1,balāon,balā,blū
2,49,16,1,min,min,
2,49,17,1,rabbi,rabb,rbb
2,49,17,2,kum,,
2,49,18,1,ʿaẓīmun,ʿaẓīm,ʿẓm
2,50,1,1,wa,,
2,50,1,2,idh,idh,
2,50,2,1,faraq,faraq,frq
2,50,2,2,nā,,
2,50,3,1,bi,b,
2,50,3,2,kumu,,
2,50,4,1,al,,
2,50,4,2,baḥra,baḥr,bḥr
2,50,5,1,fa,f,
2,50,5,2,anjay,anjā,njū
2,50,5,3,nā,,
2,50,5,4,kum,,
2,50,6,1,wa,,
2,50,6,2,aghraq,ugh'riqu,ghrq
2,50,6,3,nā,,
2,50,7,1,āla,āl,ūl
2,50,8,1,fir'ʿawna,fir'ʿawn,
2,50,9,1,wa,,
2,50,9,2,antum,,
2,50,10,1,tanẓuru,naẓara,nẓr
2,50,10,2,na,,
2,51,1,1,wa,,
2,51,1,2,idh,idh,
2,51,2,1,wāʿad,wāʿad,ʿd
2,51,2,2,nā,,
2,51,3,1,mūsā,mūsā,
2,51,4,1,arbaʿīna,arbaʿ,rbʿ
2,51,5,1,laylatan,laylat,līl
2,51,6,1,thumma,thumm,
2,51,7,1,ittakhadh,ittakhadha,khdh
2,51,7,2,tumu,,
2,51,8,1,al,,
2,51,8,2,ʿij'la,ʿij'l,ʿjl
2,51,9,1,min,min,
2,51,10,1,baʿdi,baʿd,bʿd
2,51,10,2,hi,,
2,51,11,1,wa,,
2,51,11,2,antum,,
2,51,12,1,ẓālimūna,ẓālim,ẓlm
2,52,1,1,thumma,thumm,
2,52,2,1,ʿafaw,ʿafā,ʿfū
2,52,2,2,nā,,
2,52,3,1,ʿan,ʿan,
2,52,3,2,kum,,
2,52,4,1,min,min,
2,52,5,1,baʿdi,baʿd,bʿd
2,52,6,1,dhālika,dhālik,
2,52,7,1,laʿalla,laʿall,
2,52,7,2,kum,,
2,52,8,1,tashkuru,shakara,shkr
2,52,8,2,na,,
2,53,1,1,wa,,
2,53,1,2,idh,idh,
2,53,2,1,ātay,ātā,tī
2,53,2,2,nā,,
2,53,3,1,mūsā,mūsā,
2,53,4,1,al,,
2,53,4,2,kitāba,kitāb,ktb
2,53,5,1,wa,,
2,53,5,2,al,,
2,53,5,3,fur'qāna,fur'qān,frq
2,53,6,1,laʿalla,laʿall,
2,53,6,2,kum,,
2,53,7,1,tahtadu,ih'tadā,hdī
2,53,7,2,na,,
2,54,1,1,wa,,
2,54,1,2,idh,idh,
2,54,2,1,qāla,qāla,qūl
2,54,3,1,mūsā,mūsā,
2,54,4,1,li,l,
2,54,4,2,qawmi,qawm,qūm
2,54,4,3,hi,,
2,54,5,1,yā,yā,
2,54,5,2,qawmi,qawm,qūm
2,54,5,3,,,
2,54,6,1,inna,inn,
2,54,6,2,kum,,
2,54,7,1,ẓalam,ẓalama,ẓlm
2,54,7,2,tum,,
2,54,8,1,anfusa,nafs,nfs
2,54,8,2,kum,,
2,54,9,1,bi,b,
2,54,9,2,ittikhādhi,ittikhādh,khdh
2,54,9,3,kumu,,
2,54,10,1,al,,
2,54,10,2,ʿij'la,ʿij'l,ʿjl
2,54,11,1,fa,f,
2,54,11,2,tūbu,tāba,tūb
2,54,11,3,wā,,
2,54,12,1,ilā,ilā,
2,54,13,1,bāri-i,bāri,br
2,54,13,2,kum,,
2,54,14,1,fa,f,
2,54,14,2,uq'tulu,qatala,qtl
2,54,14,3,wā,,
2,54,15,1,anfusa,nafs,nfs
2,54,15,2,kum,,
2,54,16,1,dhālikum,dhālik,
2,54,17,1,khayrun,khayr,khīr
2,54,18,1,la,l,
2,54,18,2,kum,,
2,54,19,1,ʿinda,ʿind,ʿnd
2,54,20,1,bāri-i,bāri,br
2,54,20,2,kum,,
2,54,21,1,fa,f,
2,54,21,2,tāba,tāba,tūb
2,54,22,1,ʿalay,ʿalā,
2,54,22,2,kum,,
2,54,23,1,inna,inn,
2,54,23,2,hu,,
2,54,24,1,huwa,,
2,54,25,1,al,,
2,54,25,2,tawwābu,tawwāb,tūb
2,54,26,1,al,,
2,54,26,2,raḥīmu,raḥīm,rḥm
2,55,1,1,wa,,
2,55,1,2,idh,idh,
2,55,2,1,qul,qāla,qūl
2,55,2,2,tum,,
2,55,3,1,yā,yā,
2,55,3,2,mūsā,mūsā,
2,55,4,1,lan,lan,
2,55,5,1,nu'mina,āmana,mn
2,55,6,1,la,l,
2,55,6,2,ka,,
2,55,7,1,ḥattā,ḥattā,
2,55,8,1,narā,raā,rī
2,55,9,1,allaha,allah,lh
2,55,10,1,jahratan,jahrat,jhr
2,55,11,1,fa,f,
2,55,11,2,akhadhat,akhadha,khdh
2,55,11,3,kumu,,
2,55,12,1,al,,
2,55,12,2,ṣāʿiqatu,ṣāʿiqat,ṣʿq
2,55,13,1,wa,,
2,55,13,2,antum,,
2,55,14,1,tanẓuru,naẓara,nẓr
2,55,14,2,na,,
2,56,1,1,thumma,thumm,
2,56,2,1,baʿath,baʿatha,bʿth
2,56,2,2,nā,,
2,56,2,3,kum,,
2,56,3,1,min,min,
2,56,4,1,baʿdi,baʿd,bʿd
2,56,5,1,mawti,mawt,mūt
2,56,5,2,kum,,
2,56,6,1,laʿalla,laʿall,
2,56,6,2,kum,,
2,56,7,1,tashkuru,shakara,shkr
2,56,7,2,na,,
2,57,1,1,wa,,
2,57,1,2,ẓallal,ẓallal,ẓll
2,57,1,3,nā,,
2,57,2,1,ʿalay,ʿalā,
2,57,2,2,kumu,,
2,57,3,1,al,,
2,57,3,2,ghamāma,ghamām,ghmm
2,57,4,1,wa,,
2,57,4,2,anzal,anzala,nzl
2,57,4,3,nā,,
2,57,5,1,ʿalay,ʿalā,
2,57,5,2,kumu,,
2,57,6,1,al,,
2,57,6,2,manna,mann,mnn
2,57,7,1,wa,,
2,57,7,2,al,,
2,57,7,3,salwā,salwā,slū
2,57,8,1,kulu,akala,kl
2,57,8,2,w,,
2,57,9,1,min,min,
2,57,10,1,ṭayyibāti,ṭayyibāt,ṭīb
2,57,11,1,mā,mā,
2,57,12,1,razaq,razaqa,rzq
2,57,12,2,nā,,
2,57,12,3,kum,,
2,57,13,1,wa,,
2,57,13,2,mā,mā,
2,57,14,1,ẓalamu,ẓalama,ẓlm
2,57,14,2,,,
2,57,14,3,nā,,
2,57,15,1,wa,,
2,57,15,2,lākin,lākin,
2,57,16,1,kānu,kāna,kūn
2,57,16,2,wā,,
2,57,17,1,anfusa,nafs,nfs
2,57,17,2,hum,,
2,57,18,1,yaẓlimu,ẓalama,ẓlm
2,57,18,2,na,,
2,58,1,1,wa,,
2,58,1,2,idh,idh,
2,58,2,1,qul,qāla,qūl
2,58,2,2,nā,,
2,58,3,1,ud'khulu,dakhala,dkhl
2,58,3,2,w,,
2,58,4,1,hādhihi,hādhā,
2,58,5,1,al,,
2,58,5,2,qaryata,qaryat,qrī
2,58,6,1,fa,f,
2,58,6,2,kulu,akala,kl
2,58,6,3,w,,
2,58,7,1,min,min,
2,58,7,2,hā,,
2,58,8,1,ḥaythu,ḥayth,ḥīth
